Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Time,Merchant_Category,Transaction_Location,Card_Type,Device_Type,Is_Fraud
T100315,C9232,351.98,17-01-25 04:30,Travel,Hallchester,Prepaid,Web,0
T100316,C2865,238.45,07-06-25 09:00,Restaurants,Pearsonberg,Debit,POS,0
T100317,C7830,196.76,12-04-25 20:06,Health,South Tinaborough,Prepaid,Web,0
T100318,C4387,475.95,20-04-25 08:43,Health,Williamsberg,Credit,Mobile,0
T100319,C4554,334,23-01-25 12:15,Clothing,Lake Jasonburgh,Credit,Mobile,0
T100320,C1121,182.64,11-03-25 02:10,Groceries,South Steven,Debit,Mobile,0
T100321,C4179,75.03,20-08-25 04:37,Health,Heidiborough,Debit,Web,0
T100322,C2374,451.61,12-01-25 19:02,Groceries,Lake Cathytown,Prepaid,POS,0
T100323,C8996,443.53,04-07-25 07:22,Travel,East Rebecca,Prepaid,Mobile,0
T100324,C2392,342.57,06-01-25 18:33,Travel,New Stephanieland,Debit,Web,0
T100325,C5149,350.86,28-03-25 22:49,Entertainment,New Patrickmouth,Debit,Mobile,0
T100326,C1519,170.26,31-01-25 22:19,Entertainment,West Markburgh,Prepaid,Mobile,0
T100327,C3482,310.37,03-03-25 06:19,Electronics,South Amandamouth,Debit,Mobile,0
T100328,C6988,130.3,22-05-25 02:35,Electronics,Zavalaville,Credit,Web,0
T100329,C9238,209.49,07-04-25 04:45,Travel,Port Andrew,Credit,Web,0
T100330,C4021,358.07,29-03-25 03:36,Travel,North Jessicaport,Debit,Web,0
T100331,C5129,281.56,02-08-25 13:32,Groceries,West Johnberg,Prepaid,POS,0
T100332,C9626,412.34,18-03-25 06:13,Gas,Huangborough,Debit,Web,1
T100333,C1228,461.36,21-08-25 11:17,Electronics,Port Martinshire,Credit,POS,0
T100334,C2964,467.6,25-08-25 09:09,Restaurants,Allenstad,Prepaid,Mobile,0
T100335,C5711,616.22,25-01-25 09:47,Clothing,Perryberg,Debit,Mobile,0
T100336,C7794,228.51,29-03-25 12:23,Entertainment,Campbellmouth,Credit,Mobile,0
T100337,C8834,226.52,03-01-25 15:21,Health,Port Stephanieside,Credit,POS,0
T100338,C3674,286.89,29-01-25 17:59,Groceries,Hernandezchester,Credit,POS,0
T100339,C2350,517.12,10-01-25 18:11,Health,East Stanley,Credit,POS,0
T100340,C8006,22.61,21-01-25 02:05,Groceries,Colonbury,Debit,POS,0
T100341,C2429,484.64,10-03-25 12:21,Clothing,Lake Williamfort,Credit,POS,0
T100342,C6996,162.71,11-01-25 16:36,Gas,New Victoriamouth,Prepaid,POS,0
T100343,C6811,134.26,06-05-25 10:49,Gas,Port Davidville,Prepaid,POS,0
T100344,C6178,131.86,12-02-25 19:02,Restaurants,North Jeremiahview,Prepaid,Mobile,0
T100345,C7817,459.5,26-07-25 20:07,Gas,Lake Shane,Credit,POS,0
T100346,C9603,257.26,28-04-25 00:08,Electronics,Richardberg,Debit,POS,0
T100347,C7771,547.68,28-07-25 04:10,Groceries,North Mitchell,Credit,Web,0
T100348,C6511,91.94,05-02-25 05:51,Travel,Atkinsonborough,Debit,POS,0
T100349,C4649,404.24,21-06-25 09:25,Clothing,Johnsonton,Prepaid,Web,0
T100350,C1648,681.19,12-04-25 16:55,Restaurants,East Stephaniefort,Prepaid,POS,0
T100351,C3797,483.05,10-06-25 19:44,Entertainment,Mariaberg,Debit,Mobile,0
T100352,C9509,405.77,29-08-25 05:21,Restaurants,Port Oscar,Debit,Web,0
T100353,C2045,391.48,02-02-25 03:42,Electronics,North Monica,Prepaid,POS,0
T100354,C1855,187.96,06-07-25 14:20,Clothing,East Andreschester,Credit,Mobile,1
T100355,C9081,315.73,06-08-25 21:09,Travel,Charlesmouth,Debit,POS,0
T100356,C9450,107.3,26-02-25 00:49,Groceries,North James,Debit,POS,0
T100357,C7517,139.01,13-07-25 12:51,Groceries,Downsside,Prepaid,POS,0
T100358,C8426,307.39,10-08-25 15:24,Entertainment,Gatesland,Credit,POS,0
T100359,C6047,435.01,14-06-25 07:41,Restaurants,South Shannonside,Debit,Mobile,0
T100360,C7652,216.21,18-07-25 20:49,Clothing,New Pennymouth,Prepaid,POS,0
T100361,C1845,281.36,09-04-25 20:45,Restaurants,Port Brian,Credit,POS,0
T100362,C2516,375.47,13-05-25 00:37,Electronics,East Gregoryport,Credit,Mobile,0
T100363,C7939,358.43,05-01-25 05:44,Entertainment,West Robertburgh,Debit,POS,0
T100364,C5759,493.98,19-07-25 01:03,Electronics,Brianburgh,Prepaid,Mobile,0
T100365,C5794,292.66,27-03-25 18:57,Health,Brianafort,Prepaid,Mobile,0
T100366,C2068,184.49,08-03-25 22:37,Clothing,Lake Megantown,Debit,Mobile,0
T100367,C5649,20.24,25-01-25 14:19,Groceries,South Susanbury,Credit,POS,0
T100368,C7226,355.74,24-04-25 00:21,Clothing,East Kevinport,Credit,Mobile,1
T100369,C6801,62.87,30-01-25 04:21,Travel,South Jesseburgh,Credit,Mobile,0
T100370,C7879,298.07,29-04-25 18:15,Health,Duncanside,Prepaid,POS,0
T100371,C2063,441.68,28-05-25 00:55,Groceries,West Samuelbury,Credit,POS,0
T100372,C4011,304.3,24-03-25 13:38,Clothing,South Victoriaview,Debit,Web,0
T100373,C1409,257.5,01-03-25 03:38,Travel,South Shelleybury,Credit,Web,1
T100374,C5462,69.55,13-05-25 11:52,Health,West Sherry,Debit,Web,0
T100375,C3452,291.28,06-06-25 11:17,Gas,South Marychester,Prepaid,Web,0
T100376,C8749,444.27,21-02-25 19:05,Restaurants,Timothyton,Debit,Web,0
T100377,C9623,554.72,13-06-25 06:39,Gas,Jessicaburgh,Prepaid,POS,0
T100378,C5610,191.75,08-05-25 01:57,Restaurants,Dawnfort,Credit,POS,0
T100379,C8059,293.19,19-01-25 04:06,Gas,Fosterview,Credit,Web,0
T100380,C9608,422.03,23-04-25 09:35,Groceries,Amyview,Debit,Mobile,0
T100381,C5652,30.09,22-08-25 01:04,Groceries,Craigburgh,Prepaid,POS,0
T100382,C8953,313.08,31-07-25 07:09,Restaurants,Brookehaven,Debit,Web,0
T100383,C7064,36.94,17-07-25 21:22,Restaurants,Emilyview,Prepaid,Mobile,0
T100384,C2602,410.83,30-04-25 09:45,Restaurants,Reesemouth,Credit,POS,0
T100385,C7205,509.6,15-01-25 16:41,Restaurants,Paulhaven,Prepaid,POS,0
T100386,C7415,403,25-05-25 14:06,Clothing,Sarahburgh,Credit,POS,0
T100387,C2638,34.62,03-01-25 18:03,Entertainment,Jeffreymouth,Prepaid,Web,0
T100388,C4503,289.88,26-05-25 00:29,Groceries,Julieport,Prepaid,Mobile,0
T100389,C4171,133.85,05-04-25 11:18,Groceries,West Sharon,Credit,Mobile,0
T100390,C8922,321.87,02-02-25 21:23,Clothing,North Daniel,Debit,Mobile,0
T100391,C5596,130.44,27-02-25 20:22,Clothing,Gonzalezview,Debit,Mobile,0
T100392,C2317,138.12,11-01-25 20:24,Gas,Lake Lynn,Credit,POS,0
T100393,C4287,77.61,22-03-25 10:56,Entertainment,West Matthew,Prepaid,Mobile,0
T100394,C7044,353.06,05-05-25 18:24,Travel,West Christinehaven,Debit,POS,0
T100395,C8118,203.87,23-03-25 06:37,Clothing,Laurashire,Debit,Web,0
T100396,C3797,279.31,17-01-25 22:07,Health,New Garrett,Prepaid,POS,0
T100397,C6066,52.91,28-03-25 03:17,Entertainment,Moorestad,Prepaid,POS,0
T100398,C6411,132,21-07-25 17:03,Restaurants,Kevinstad,Debit,Mobile,0
T100399,C1457,494.61,15-03-25 05:45,Groceries,Port Michaelbury,Prepaid,Web,0
T100400,C7631,298.09,16-03-25 12:35,Travel,East Paulton,Prepaid,Mobile,0
T100401,C7615,267.82,14-07-25 12:22,Electronics,Port Cynthiaton,Debit,Web,0
T100402,C1602,425.03,30-08-25 11:15,Health,Caldwelltown,Credit,POS,0
T100403,C4974,486.22,29-05-25 10:11,Gas,Sloanland,Credit,POS,0
T100404,C4488,252.07,05-05-25 12:15,Gas,Edwardsport,Credit,POS,0
T100405,C8496,112.51,26-03-25 10:34,Electronics,Stephenstad,Credit,Web,0
T100406,C1837,429.67,23-06-25 21:35,Restaurants,Joshuafurt,Prepaid,Mobile,0
T100407,C9677,400.24,21-07-25 04:18,Restaurants,Port Karen,Prepaid,POS,0
T100408,C6738,416.88,28-04-25 18:55,Clothing,West Williamfurt,Credit,POS,0
T100409,C6743,215.06,24-02-25 06:18,Restaurants,South Johnfurt,Prepaid,Mobile,0
T100410,C7123,304.56,09-05-25 18:35,Travel,Port Barbara,Prepaid,Web,0
T100411,C9692,40.1,30-07-25 18:50,Health,Lynntown,Credit,POS,0
T100412,C6789,573.41,11-03-25 06:53,Travel,Vanessaport,Credit,POS,0
T100413,C7806,478.36,01-05-25 07:37,Groceries,Port Erica,Credit,Web,0
T100414,C5030,516.64,20-01-25 05:35,Health,West Krystal,Credit,POS,1
T100415,C9943,323.34,24-03-25 18:51,Entertainment,South Michael,Credit,Mobile,0
T100416,C4528,293.07,08-03-25 21:39,Restaurants,North Pamela,Credit,Web,0
T100417,C9532,302.54,09-06-25 11:58,Restaurants,East Kellyport,Credit,POS,0
T100418,C7566,62.13,16-07-25 09:19,Restaurants,New Tiffanybury,Credit,POS,0
T100419,C1018,418.67,28-03-25 07:13,Restaurants,Johnside,Debit,Web,1
T100420,C1070,140.26,15-04-25 18:17,Clothing,Reneemouth,Debit,POS,0
T100421,C5874,86.44,06-07-25 02:37,Restaurants,North Alexandra,Prepaid,POS,0
T100422,C5812,529,07-07-25 17:45,Electronics,South Paulaberg,Prepaid,Mobile,0
T100423,C4873,612.01,20-07-25 02:07,Travel,South Jessicaview,Debit,Web,0
T100424,C5002,360.67,17-08-25 18:03,Electronics,Shepherdfurt,Debit,POS,0
T100425,C4146,174.89,17-02-25 22:36,Gas,South Matthew,Credit,Mobile,0
T100426,C9196,373.99,11-06-25 19:28,Entertainment,Tamaraview,Credit,Mobile,0
T100427,C3840,324.49,06-05-25 11:53,Electronics,Shawchester,Debit,Web,0
T100428,C3628,488.77,06-07-25 03:19,Restaurants,Port Maurice,Credit,Web,0
T100429,C6716,105.71,16-06-25 23:14,Gas,Janiceside,Credit,POS,0
T100430,C4127,444.66,06-01-25 03:37,Electronics,Ortegaland,Prepaid,POS,0
T100431,C5851,172.25,22-07-25 18:30,Entertainment,Andersonville,Credit,POS,0
T100432,C9290,340.32,28-06-25 17:03,Entertainment,Lisaville,Prepaid,POS,0
T100433,C8437,429.01,24-04-25 01:35,Health,Shannonmouth,Credit,Mobile,0
T100434,C7301,298.18,03-03-25 15:22,Electronics,South Warrenburgh,Prepaid,Mobile,0
T100435,C4061,402.07,20-01-25 15:26,Travel,East Gregoryberg,Credit,Web,0
T100436,C4966,85.51,25-06-25 00:40,Electronics,Lake Dawn,Prepaid,POS,0
T100437,C1874,165.59,21-06-25 20:19,Travel,Fullerfurt,Credit,Mobile,0
T100438,C8918,36.23,18-07-25 20:59,Gas,Ricehaven,Credit,Web,1
T100439,C2308,399.89,04-04-25 14:00,Gas,Rodriguezfurt,Prepaid,Mobile,0
T100440,C4405,483.25,31-07-25 22:27,Restaurants,South Shawnfort,Debit,POS,0
T100441,C1660,501.22,11-04-25 13:29,Clothing,East Tammystad,Prepaid,POS,0
T100442,C9886,184.58,14-06-25 22:39,Electronics,Kellerfort,Debit,Mobile,0
T100443,C1580,587.01,14-07-25 00:10,Gas,Lake Krystal,Credit,POS,0
T100444,C2620,117.85,15-08-25 22:06,Gas,Matthewsville,Credit,Web,0
T100445,C5389,273.23,11-03-25 06:18,Gas,Bergerborough,Credit,POS,0
T100446,C2897,251.31,27-05-25 17:24,Groceries,West Tinachester,Debit,POS,0
T100447,C4993,423.05,28-04-25 05:02,Travel,Coxfort,Prepaid,Mobile,0
T100448,C2083,182.34,07-05-25 04:40,Electronics,Heatherside,Credit,Mobile,0
T100449,C4647,300.04,06-07-25 09:31,Gas,Ingramland,Debit,Mobile,0
T100450,C2774,371.38,10-06-25 23:27,Travel,West Melissa,Credit,POS,0
T100451,C7516,167.05,23-05-25 04:16,Entertainment,Lake Ethan,Debit,Mobile,0
T100452,C8432,50.75,17-06-25 06:58,Travel,Donaldmouth,Debit,POS,0
T100453,C5817,272.27,18-07-25 20:49,Restaurants,New Oliviaville,Prepaid,Web,0
T100454,C2872,99.4,24-02-25 01:13,Electronics,Stewartside,Prepaid,POS,0
T100455,C4641,510.32,18-05-25 03:47,Entertainment,Port Heather,Debit,POS,0
T100456,C6203,458.38,26-03-25 18:26,Electronics,Davisstad,Credit,POS,0
T100457,C8624,131.68,07-02-25 10:24,Restaurants,East Lydiahaven,Prepaid,Mobile,0
T100458,C1271,303.48,16-02-25 13:16,Restaurants,East Brian,Prepaid,POS,0
T100459,C1724,425.19,03-08-25 19:24,Entertainment,Danielleberg,Prepaid,Web,0
T100460,C2513,401.46,20-01-25 01:39,Groceries,East Steven,Prepaid,POS,0
T100461,C8566,325.69,24-03-25 00:33,Clothing,Melissabury,Debit,POS,0
T100462,C6953,92.87,30-07-25 08:12,Clothing,East Dianeside,Debit,POS,0
T100463,C3812,237.52,22-01-25 02:56,Electronics,Port Christophermouth,Debit,Web,0
T100464,C3987,306.98,24-05-25 20:30,Restaurants,Thorntonborough,Prepaid,POS,0
T100465,C3044,319.47,25-05-25 17:37,Health,Matthewport,Debit,Mobile,0
T100466,C6026,194.85,04-02-25 18:54,Entertainment,Jonathanview,Prepaid,Mobile,0
T100467,C2997,513.85,02-01-25 15:33,Clothing,Tylertown,Prepaid,Mobile,0
T100468,C3959,458.83,27-05-25 18:11,Travel,East Aaronborough,Debit,POS,0
T100469,C4321,274.7,07-02-25 05:40,Restaurants,Navarromouth,Debit,POS,0
T100470,C5908,276.73,13-02-25 01:17,Health,West Jennifer,Debit,Mobile,0
T100471,C8141,195.72,12-07-25 00:20,Entertainment,Lake Deborahfort,Debit,Web,0
T100472,C1753,230.4,28-05-25 15:29,Electronics,Burkehaven,Debit,Web,1
T100473,C9971,185.07,29-03-25 15:00,Entertainment,South Terri,Credit,POS,0
T100474,C1892,593.16,28-03-25 14:26,Entertainment,Nguyenbury,Prepaid,Mobile,0
T100475,C7856,306.03,24-07-25 14:56,Restaurants,Lake Cheyenne,Credit,Mobile,0
T100476,C8935,541.15,15-08-25 18:10,Restaurants,West Sarahberg,Credit,Web,0
T100477,C5083,51.41,16-03-25 13:52,Entertainment,East Markmouth,Prepaid,Mobile,0
T100478,C3323,226.71,03-07-25 01:05,Groceries,Port Teresa,Prepaid,Web,0
T100479,C6887,402.93,27-02-25 20:50,Restaurants,Port Davidhaven,Debit,POS,0
T100480,C2822,145.69,26-06-25 10:08,Health,Schwartztown,Prepaid,POS,1
T100481,C1155,511.61,06-04-25 13:40,Health,Kentchester,Debit,POS,0
T100482,C2110,54.93,27-03-25 03:05,Electronics,Lake Teresaberg,Debit,POS,0
T100483,C4114,324.44,15-02-25 14:01,Clothing,Port Thomasmouth,Debit,Mobile,0
T100484,C5786,498.18,23-07-25 18:54,Clothing,New Chrisberg,Credit,POS,0
T100485,C5391,235.22,05-06-25 14:29,Electronics,Hebertland,Credit,Mobile,0
T100486,C7448,339.39,02-05-25 22:00,Groceries,Reynoldsland,Debit,POS,0
T100487,C7543,56.84,22-03-25 23:05,Entertainment,Welchstad,Credit,Mobile,0
T100488,C4219,257.89,20-08-25 03:02,Electronics,Jenniferbury,Prepaid,Web,1
T100489,C2268,139.53,03-05-25 02:36,Gas,Bethside,Prepaid,Mobile,0
T100490,C6837,454.96,23-06-25 00:38,Gas,South Patricia,Prepaid,POS,0
T100491,C3982,372.55,15-07-25 00:45,Restaurants,Williamtown,Prepaid,Web,0
T100492,C8779,260.25,09-07-25 17:50,Travel,Jonathanchester,Debit,Mobile,0
T100493,C4660,441.84,21-03-25 14:04,Groceries,Bakershire,Prepaid,Mobile,0
T100494,C2425,488.91,13-01-25 13:51,Gas,Lake Tiffanyview,Prepaid,Mobile,0
T100495,C7428,442.25,14-07-25 23:26,Restaurants,East Rogermouth,Debit,Mobile,0
T100496,C3121,102.73,22-05-25 08:21,Groceries,South Alex,Debit,Web,0
T100497,C4359,487.45,14-07-25 19:03,Electronics,South April,Credit,POS,0
T100498,C5947,545.55,19-08-25 22:58,Electronics,Port Jacobland,Credit,Web,0
T100499,C4588,375.19,22-03-25 00:36,Travel,West Tonyafurt,Debit,Mobile,0
T100500,C5770,340.45,26-04-25 15:40,Clothing,Rollinsport,Prepaid,Web,0
T100501,C5697,504.57,05-04-25 10:47,Gas,Port Sarahbury,Credit,Mobile,0
T100502,C8184,57.19,31-05-25 01:38,Electronics,Mitchellport,Prepaid,Mobile,0
T100503,C2052,442.02,05-03-25 03:56,Gas,Turnerchester,Credit,Mobile,0
T100504,C2091,21.02,19-03-25 15:45,Gas,Jonesview,Credit,Web,0
T100505,C8740,487.45,29-05-25 08:03,Clothing,Port Joshua,Credit,POS,0
T100506,C4450,115.11,22-01-25 03:08,Electronics,Amandatown,Prepaid,Web,0
T100507,C9089,134.48,29-04-25 09:07,Electronics,South Amber,Credit,Web,0
T100508,C1017,195.42,24-07-25 10:25,Groceries,Kathryntown,Debit,POS,0
T100509,C1146,387.81,19-01-25 12:25,Gas,Reynoldsfort,Credit,Web,0
T100510,C2570,469.18,30-06-25 06:31,Restaurants,Alvaradoton,Debit,Mobile,0
T100511,C2669,335.71,18-05-25 14:26,Groceries,Lake Benjaminfurt,Debit,Mobile,0
T100512,C3382,485.36,20-01-25 18:52,Entertainment,Dennisport,Prepaid,Web,0
T100513,C7342,489.83,08-08-25 07:48,Health,Brownmouth,Prepaid,Web,0
T100514,C2287,528.53,30-03-25 13:21,Health,East Rachelbury,Credit,Mobile,0
T100515,C5625,286.58,23-04-25 08:23,Entertainment,East Nathanielview,Prepaid,Web,0
T100516,C9408,53.12,23-06-25 16:07,Clothing,Suttonfort,Debit,Web,0
T100517,C5485,225.5,08-05-25 12:03,Restaurants,Lake Adambury,Prepaid,Web,0
T100518,C2335,484.06,10-08-25 04:03,Entertainment,Jayburgh,Credit,POS,0
T100519,C6835,574.94,16-04-25 12:58,Gas,Chambersberg,Credit,POS,0
T100520,C5555,508.61,31-03-25 20:47,Travel,West Tinafort,Credit,POS,0
T100521,C1192,333.79,09-02-25 08:29,Entertainment,Patrickton,Credit,Mobile,0
T100522,C1925,100.74,11-06-25 04:43,Health,West Anthonyport,Prepaid,POS,0
T100523,C9649,572.03,15-05-25 07:05,Health,Lake Donfurt,Credit,POS,0
T100524,C4434,319.6,26-04-25 06:50,Electronics,East Carlos,Credit,POS,0
T100525,C6784,364.24,01-01-25 21:43,Electronics,New Brianshire,Credit,Mobile,0
T100526,C4300,519.48,17-07-25 03:04,Clothing,Lake Karenberg,Credit,Web,1
T100527,C8763,101.66,21-02-25 16:25,Electronics,Sharonville,Debit,Web,0
T100528,C9374,78.62,11-07-25 20:21,Restaurants,Angelaview,Credit,Web,0
T100529,C8876,119.62,13-07-25 00:25,Health,Lake Brendaburgh,Credit,Mobile,0
T100530,C6398,310,21-03-25 20:52,Gas,Tuckerfurt,Debit,POS,0
T100531,C1810,37.8,19-08-25 04:01,Gas,Port Manuelton,Debit,Mobile,0
T100532,C4435,189.68,01-04-25 06:06,Groceries,East Jamesside,Prepaid,Mobile,0
T100533,C1461,469.05,17-01-25 12:42,Groceries,Stephanietown,Debit,Web,0
T100534,C3009,189.76,26-01-25 02:03,Health,Colemanland,Credit,POS,0
T100535,C7363,348.36,12-05-25 23:29,Restaurants,North Robert,Debit,Web,0
T100536,C5869,573.42,30-03-25 09:31,Restaurants,South Carlostown,Prepaid,Web,0
T100537,C8819,505.51,13-07-25 13:16,Electronics,Melissamouth,Prepaid,POS,0
T100538,C7205,382.69,16-06-25 03:37,Groceries,Lorettaville,Prepaid,POS,0
T100539,C6143,271.35,26-04-25 23:07,Restaurants,New Joshuastad,Credit,POS,0
T100540,C7790,468.13,16-08-25 02:40,Electronics,Jenkinsstad,Prepaid,POS,0
T100541,C1886,434.84,29-03-25 20:33,Travel,Allenmouth,Debit,Web,0
T100542,C9674,355.91,14-06-25 16:31,Electronics,East Hunterfort,Prepaid,Mobile,0
T100543,C5230,538.02,20-04-25 09:36,Restaurants,Simpsonhaven,Prepaid,Mobile,0
T100544,C1326,464.72,25-01-25 23:54,Travel,Orrmouth,Prepaid,Web,0
T100545,C4771,206.11,15-02-25 04:12,Clothing,New Stephentown,Credit,Web,0
T100546,C2566,62.15,14-04-25 23:02,Health,East Maryburgh,Prepaid,POS,0
T100547,C1023,415.87,06-01-25 22:45,Entertainment,Cruzmouth,Credit,Mobile,0
T100548,C3281,353.61,07-05-25 13:30,Electronics,Jessicaview,Debit,POS,0
T100549,C6749,196.2,17-02-25 10:57,Restaurants,Calhounfurt,Debit,Web,0
T100550,C6889,225.14,12-06-25 18:54,Travel,East Ellenton,Credit,Web,0
T100551,C2797,97.37,17-07-25 13:41,Electronics,East Andrew,Debit,Mobile,0
T100552,C5220,82.39,05-03-25 23:20,Groceries,Martinezport,Prepaid,Web,0
T100553,C9813,155.16,13-02-25 00:08,Clothing,Alexandramouth,Credit,Web,0
T100554,C3781,187.24,18-05-25 10:31,Health,Lake James,Prepaid,POS,0
T100555,C4941,501.61,07-03-25 08:14,Health,North Stacey,Credit,Mobile,0
T100556,C8549,35.09,03-04-25 13:22,Gas,West John,Credit,Mobile,0
T100557,C9539,225.11,28-08-25 13:13,Electronics,Scotthaven,Credit,Mobile,0
T100558,C2030,254.89,17-01-25 08:27,Electronics,Jeffreyhaven,Prepaid,POS,0
T100559,C7690,532.39,11-01-25 18:34,Travel,Lake Jessica,Prepaid,POS,0
T100560,C2847,135.16,26-08-25 07:51,Groceries,North Nicholasbury,Credit,Mobile,0
T100561,C6250,78.62,12-05-25 00:27,Entertainment,West Danieltown,Prepaid,Web,0
T100562,C1254,389.17,12-01-25 20:27,Health,Laurenland,Credit,Web,0
T100563,C1518,318.14,27-07-25 15:32,Restaurants,West Feliciachester,Credit,POS,0
T100564,C7504,173.72,04-08-25 09:01,Groceries,Michelleland,Prepaid,Mobile,0
T100565,C2741,214.45,15-06-25 21:15,Clothing,Steventown,Prepaid,Web,0
T100566,C3267,337.81,04-04-25 06:54,Restaurants,Andrewberg,Debit,POS,0
T100567,C2069,176.62,31-05-25 15:46,Health,Sharpville,Credit,Mobile,0
T100568,C4348,291.97,03-04-25 17:56,Clothing,South Josephmouth,Debit,Web,0
T100569,C4496,382.23,20-01-25 18:24,Health,Port Bradley,Prepaid,Web,0
T100570,C9209,353.29,18-03-25 17:57,Clothing,Hallhaven,Prepaid,POS,0
T100571,C3873,393.02,31-03-25 19:44,Restaurants,Traceymouth,Debit,Web,0
T100572,C2273,309.37,23-08-25 16:06,Restaurants,East Jasonmouth,Prepaid,Mobile,0
T100573,C7257,173.74,05-04-25 14:45,Clothing,Robertstad,Prepaid,Web,0
T100574,C3326,427.47,12-02-25 00:12,Gas,Lisastad,Credit,Mobile,0
T100575,C5475,337.95,29-06-25 07:05,Restaurants,New Christinebury,Prepaid,Web,0
T100576,C9753,212.3,21-02-25 07:41,Groceries,Lake Melissafort,Prepaid,Mobile,0
T100577,C1050,472.8,15-08-25 20:16,Gas,Riveratown,Credit,Web,0
T100578,C9003,311.04,11-01-25 08:21,Electronics,Lake Jenniferville,Prepaid,POS,0
T100579,C9687,105.47,10-06-25 14:48,Clothing,Patriciafurt,Credit,Mobile,0
T100580,C9506,494.14,27-01-25 12:00,Health,Wilsonport,Prepaid,POS,0
T100581,C7953,95.26,06-04-25 03:55,Health,Lake Sarahaven,Prepaid,Web,0
T100582,C6525,540.53,06-05-25 16:04,Groceries,New Shannon,Credit,Mobile,0
T100583,C7243,108.28,08-06-25 12:50,Health,Port Robertfort,Credit,Web,0
T100584,C5773,446.7,25-02-25 14:41,Clothing,South Jesus,Prepaid,Web,0
T100585,C8255,301.04,06-03-25 17:01,Travel,Lake Gregory,Credit,Web,0
T100586,C1535,567.6,04-05-25 21:34,Gas,North Megan,Credit,Web,0
T100587,C3743,150.26,21-08-25 07:55,Electronics,Brendanville,Debit,Web,0
T100588,C2917,445.84,02-05-25 00:01,Gas,West Justin,Credit,Mobile,0
T100589,C7681,362.13,08-03-25 10:19,Travel,Edwardfurt,Credit,Mobile,0
T100590,C7619,170.85,04-07-25 23:12,Gas,Wallburgh,Prepaid,POS,0
T100591,C9947,65.53,25-07-25 12:12,Groceries,Brianside,Prepaid,POS,0
T100592,C1545,242.94,10-06-25 02:28,Health,Jasminehaven,Credit,Web,0
T100593,C2120,459.05,11-08-25 18:30,Restaurants,Jacksonville,Credit,POS,0
T100594,C8155,136.61,12-05-25 02:06,Travel,New Alison,Credit,POS,0
T100595,C2901,629.42,16-04-25 02:29,Electronics,New Kimberly,Credit,POS,0
T100596,C4776,44.2,01-06-25 05:01,Groceries,South Andrew,Credit,Mobile,0
T100597,C8169,293.32,12-04-25 03:13,Health,North Barry,Credit,POS,0
T100598,C7350,147.14,13-06-25 12:54,Groceries,Pamelaland,Prepaid,Web,0
T100599,C3243,179.61,26-08-25 05:40,Restaurants,North Laurie,Credit,Mobile,0
T100600,C2229,93.86,02-08-25 12:01,Groceries,Harrisborough,Credit,Mobile,0
T100601,C6175,539.17,16-08-25 17:12,Entertainment,Brownton,Prepaid,Mobile,0
T100602,C1480,387.04,26-01-25 05:20,Restaurants,Brandonchester,Credit,Web,0
T100603,C7092,243.04,13-04-25 15:26,Gas,New Sarah,Credit,POS,0
T100604,C7415,52.56,11-08-25 17:53,Health,East Alexisburgh,Debit,Web,0
T100605,C4181,510.97,11-04-25 10:29,Health,Jessicaborough,Prepaid,POS,0
T100606,C2558,301.48,24-03-25 03:05,Restaurants,Tammychester,Debit,Mobile,0
T100607,C9726,449.05,05-02-25 12:44,Health,Port Davidtown,Debit,Web,0
T100608,C9188,432.98,28-06-25 10:23,Gas,Michaelfurt,Debit,Web,0
T100609,C8692,341.27,15-02-25 23:43,Electronics,Evanland,Prepaid,POS,0
T100610,C6849,208.46,13-08-25 08:49,Restaurants,Port Edwinton,Credit,POS,0
T100611,C5218,441.53,26-04-25 09:08,Gas,East Roger,Debit,Web,0
T100612,C1743,314.97,25-01-25 13:47,Entertainment,Lake George,Debit,Web,0
T100613,C2429,463.16,03-01-25 17:29,Groceries,South Mollymouth,Debit,POS,0
